port_key,port_id,port_name,country,latitude,longitude,harbor_size,harbor_type,max_vessel
hoonah_us,19460,Hoonah,Us,58.116667,-135.45,V,CN,
tenakee_springs_us,19470,Tenakee Springs,Us,57.783333,-135.2,V,CN,
chatham_us,19480,Chatham,Us,57.516667,-134.933333,V,CN,
todd_us,19490,Todd,Us,57.466667,-135.05,V,CN,
hood_bay_us,19510,Hood Bay,Us,57.4,-134.5,V,CN,
hawk_inlet_us,19520,Hawk Inlet,Us,58.116667,-134.75,V,CN,
funter_us,19530,Funter,Us,58.25,-134.9,V,CN,
dupont_us,19550,Dupont,Us,58.233333,-134.266667,V,CN,
juneau_us,19580,Juneau,Us,58.3,-134.416667,S,CN,
haines_us,19588,Haines,Us,59.233333,-135.433333,V,CN,
tanani_point_us,19589,Tanani Point,Us,59.283333,-135.45,V,CN,
skagway_us,19590,Skagway,Us,59.45,-135.333333,V,CN,L
letnikof_cove_us,19600,Letnikof Cove,Us,59.183333,-135.4,V,CN,
excursion_inlet_us,19610,Excursion Inlet,Us,58.416667,-135.45,V,CN,
yakutat_us,19620,Yakutat,Us,59.55,-139.733333,V,CN,
katalla_us,19630,Katalla,Us,60.2,-144.533333,V,OR,
cordova_us,19640,Cordova,Us,60.55,-145.766667,S,CN,M
shepard_point_us,19650,Shepard Point,Us,60.633333,-145.666667,V,OR,
swanport_us,19660,Swanport,Us,61.083333,-146.4,V,OR,
metlakatla_us,19110,Metlakatla,Us,55.133333,-131.566667,V,OR,L
george_inlet_us,19120,George Inlet,Us,55.383333,-131.466667,V,CN,
valdez_us,19670,Valdez,Us,61.116667,-146.25,V,CN,L
bamberton_ca,18665,Bamberton,Ca,48.55,-123.516667,V,CN,L
victoria_harbor_ca,18670,Victoria Harbor,Ca,48.433333,-123.383333,M,CB,L
esquimalt_harbor_ca,18680,Esquimalt Harbor,Ca,48.433333,-123.433333,S,CN,L
port_san_juan_ca,18705,Port San Juan,Ca,48.55,-124.433333,V,CN,M
port_alberni_ca,18730,Port Alberni,Ca,49.233333,-124.816667,S,RN,L
ucluelet_ca,18760,Ucluelet,Ca,48.95,-125.55,V,CN,M
clayoquot_ca,18780,Clayoquot,Ca,49.15,-125.916667,V,CN,M
ahousat_ca,18790,Ahousat,Ca,49.283333,-126.066667,V,CN,
tahsis_ca,18805,Tahsis,Ca,49.916667,-126.666667,V,CN,L
meling_no,23300,Meling,No,59.783333,5.116667,V,CN,M
hemnesberget_no,22790,Hemnesberget,No,66.233333,13.616667,V,CN,M
hammerfest_no,20920,Hammerfest,No,70.666667,23.666667,M,CN,M
sorvaer_no,20930,Sorvaer,No,70.633333,21.983333,V,CN,M
bredvik_no,20940,Bredvik,No,70.583333,22.133333,V,CN,M
oksfjord_no,21120,Oksfjord,No,70.233333,22.35,V,CN,M
alta_no,21130,Alta,No,69.966667,23.25,V,CN,M
talvik_no,21140,Talvik,No,70.05,22.966667,V,CN,M
tromso_no,21310,Tromso,No,69.65,18.966667,M,OR,M
gibostad_no,21380,Gibostad,No,69.35,18.083333,V,CN,M
finnsnes_no,21490,Finnsnes,No,69.233333,17.966667,V,CN,M
medby_no,21495,Medby,No,68.916667,17.733333,V,CN,M
sjovegan_no,21510,Sjovegan,No,68.883333,17.833333,V,CN,M
harstad_no,21610,Harstad,No,68.8,16.55,M,CN,M
andenes_no,21660,Andenes,No,69.333333,16.133333,V,OR,M
sortland_no,21670,Sortland,No,68.7,15.416667,V,CN,M
cienfuegos_cu,10540,Cienfuegos,Cu,22.15,-80.45,L,CN,L
lucea_jm,10600,Lucea,Jm,18.45,-78.166667,V,OR,L
montego_bay_jm,10610,Montego Bay,Jm,18.466667,-77.933333,S,CB,L
falmouth_jm,10620,Falmouth,Jm,18.483333,-77.65,V,OR,M
rio_bueno_jm,10630,Rio Bueno,Jm,18.466667,-77.466667,V,OR,M
ocho_rios_jm,10660,Ocho Rios,Jm,18.416667,-77.116667,V,CN,L
port_antonio_jm,10710,Port Antonio,Jm,18.183333,-76.45,S,CN,L
port_esquivel_jm,10772,Port Esquivel,Jm,17.883333,-77.133333,V,OR,L
port_kaiser_jm,10775,Port Kaiser,Jm,17.866667,-77.6,V,OR,L
savannah_la_mar_jm,10800,Savannah La Mar,Jm,18.2,-78.133333,V,OR,M
jacmel_ht,10820,Jacmel,Ht,18.233333,-72.533333,V,OR,M
miragoane_ht,10860,Miragoane,Ht,18.45,-73.083333,V,OR,M
petit_goave_ht,10870,Petit Goave,Ht,18.433333,-72.866667,V,OR,M
port_au_prince_ht,10880,Port Au Prince,Ht,18.55,-72.35,M,OR,L
santiago_de_cuba_cu,10370,Santiago De Cuba,Cu,20.016667,-75.833333,M,CN,L
puerto_cabezas_ni,9760,Puerto Cabezas,Ni,14.016667,-83.383333,V,OR,M
puerto_limon_cr,9810,Puerto Limon,Cr,9.983333,-83.016667,V,CB,L
chiriqui_grande_pa,9825,Chiriqui Grande,Pa,8.95,-82.116667,V,OR,L
bergh_cove_ca,18818,Bergh Cove,Ca,50.533333,-127.616667,V,CN,M
port_alice_ca,18820,Port Alice,Ca,50.383333,-127.45,S,CN,L
coal_harbor_ca,18835,Coal Harbor,Ca,50.6,-127.583333,V,CN,M
port_hardy_ca,18840,Port Hardy,Ca,50.716667,-127.483333,V,CN,M
sointula_ca,18850,Sointula,Ca,50.633333,-127.016667,V,CN,M
alert_bay_ca,18860,Alert Bay,Ca,50.583333,-126.933333,V,CN,L
port_mcneill_ca,18872,Port Mcneill,Ca,50.583333,-127.083333,V,CN,M
bella_coola_ca,18890,Bella Coola,Ca,52.366667,-126.8,V,CN,L
bella_bella_ca,18915,Bella Bella,Ca,52.166667,-128.15,V,CN,
klemtu_ca,18916,Klemtu,Ca,52.6,-128.516667,V,CN,M
butedale_ca,18920,Butedale,Ca,53.166667,-128.683333,V,CN,
kemano_bay_ca,18923,Kemano Bay,Ca,53.483333,-128.133333,V,RB,M
kitimat_ca,18925,Kitimat,Ca,54.0,-128.683333,S,CN,L
porpoise_harbor_ca,18942,Porpoise Harbor,Ca,54.216667,-130.283333,V,CN,L
prince_rupert_ca,18950,Prince Rupert,Ca,54.316667,-130.333333,M,CN,L
port_simpson_ca,18960,Port Simpson,Ca,54.566667,-130.433333,V,CN,L
stewart_ca,18980,Stewart,Ca,55.933333,-130.0,V,CN,L
hertford_us,8330,Hertford,Us,36.183333,-76.466667,V,RN,M
edenton_us,8340,Edenton,Us,36.05,-76.616667,V,CN,M
plymouth_us,8350,Plymouth,Us,35.866667,-76.75,V,RN,M
columbia_us,8370,Columbia,Us,35.916667,-76.25,V,RN,M
belhaven_us,8380,Belhaven,Us,35.616667,-76.616667,V,RN,M
washington_us,8390,Washington,Us,35.55,-77.05,V,RN,M
bayboro_us,8400,Bayboro,Us,35.15,-76.766667,V,RN,M
new_bern_us,8410,New Bern,Us,35.1,-77.05,V,RB,M
beaufort_us,8420,Beaufort,Us,34.716667,-76.666667,V,CN,L
morehead_city_us,8430,Morehead City,Us,34.716667,-76.7,V,CN,L
swansboro_us,8440,Swansboro,Us,34.683333,-77.133333,V,CN,M
wrightsville_us,8460,Wrightsville,Us,34.216667,-77.816667,S,CN,M
wilmington_us,8470,Wilmington,Us,34.233333,-77.95,M,RN,L
southport_us,8480,Southport,Us,33.916667,-78.016667,V,RN,M
georgetown_us,8490,Georgetown,Us,33.366667,-79.283333,V,RN,L
charleston_us,8500,Charleston,Us,32.783333,-79.916667,S,RN,L
port_royal_us,8510,Port Royal,Us,32.366667,-80.683333,V,RN,M
beaufort_us,8520,Beaufort,Us,32.433333,-80.666667,V,RN,L
savannah_us,8530,Savannah,Us,32.083333,-81.083333,M,RN,L
darien_us,8540,Darien,Us,31.366667,-81.433333,V,RN,M
philadelphia_us,8110,Philadelphia,Us,39.95,-75.133333,L,RN,L
brooklyn_us,7630,Brooklyn,Us,40.666667,-74.016667,L,RN,L
new_york_city_us,7640,New York City,Us,40.7,-74.016667,L,RN,L
patchogue_us,7641,Patchogue,Us,40.75,-73.016667,V,RN,L
yonkers_us,7650,Yonkers,Us,40.933333,-73.9,S,RN,M
newburgh_us,7660,Newburgh,Us,41.5,-74.0,V,RN,L
poughkeepsie_us,7670,Poughkeepsie,Us,41.7,-73.95,V,RN,M
kingston_us,7680,Kingston,Us,41.933333,-73.966667,S,RN,M
almirante_pa,9830,Almirante,Pa,9.3,-82.4,V,CN,L
bocas_del_toro_pa,9840,Bocas Del Toro,Pa,9.333333,-82.233333,V,OR,M
st_george_s_bm,9940,St George'S,Bm,32.383333,-64.683333,S,CN,L
ireland_island_bm,9950,Ireland Island,Bm,32.316667,-64.833333,M,CB,L
hamilton_bm,9960,Hamilton,Bm,32.3,-64.783333,S,CN,L
freeport_bs,9985,Freeport,Bs,26.516667,-78.783333,S,RB,L
south_riding_point_bs,9987,South Riding Point,Bs,26.616667,-78.216667,V,CN,L
nassau_bs,9990,Nassau,Bs,25.083333,-77.35,M,CN,L
manati_cu,10158,Manati,Cu,21.366667,-76.816667,S,RN,L
guayabal_cu,10470,Guayabal,Cu,20.7,-77.616667,S,OR,L
anse_tembladora_tt,11718,Anse Tembladora,Tt,10.683333,-61.583333,V,OR,L
el_bosque_co,11908,El Bosque,Co,10.4,-75.533333,S,CN,L
puerto_prodeco_co,11934,Puerto Prodeco,Co,11.15,-74.216667,S,OR,L
qalhat_lng_terminal_om,48240,Qalhat Lng Terminal,Om,22.683333,59.4,V,OR,M
coxen_hole_hn,9675,Coxen Hole,Hn,16.316667,-86.55,V,CN,L
el_bluff_ni,9769,El Bluff,Ni,12.0,-83.7,V,CN,M
altamira_mx,9355,Altamira,Mx,22.483333,-97.85,V,RB,L
tuxpan_mx,9370,Tuxpan,Mx,20.95,-97.4,M,RN,L
dos_bocas_terminal_mx,9425,Dos Bocas Terminal,Mx,18.433333,-93.216667,V,OR,L
ashqelon_il,45110,Ashqelon,Il,31.666667,34.5,V,OR,L
ashtart_oil_terminal_tn,45377,Ashtart Oil Terminal,Tn,34.283333,11.383333,S,OR,L
zarzis_tn,45365,Zarzis,Tn,33.5,11.116667,V,CB,M
didon_terminal_tn,45368,Didon Terminal,Tn,33.783333,11.9,S,OR,M
melilli_oil_terminal_it,40245,Melilli Oil Terminal,It,37.116667,15.25,V,OR,L
tonghae_kr,60431,Tonghae,Kr,37.533333,129.15,V,CB,M
ningbo_cn,59940,Ningbo,Cn,29.883333,121.55,S,RN,L
port_methanier_dz,45515,Port Methanier,Dz,36.883333,6.95,S,CB,M
m_bao_oil_terminal_sn,45819,M Bao Oil Terminal,Sn,14.716667,-17.4,V,OR,M
lyndiane_sn,45823,Lyndiane,Sn,14.166667,-16.166667,V,RN,M
forcados_oil_terminal_ng,46161,Forcados Oil Terminal,Ng,5.166667,5.183333,V,OR,L
moudi_marine_terminal_cm,46286,Moudi Marine Terminal,Cm,4.116667,8.483333,V,OR,M
ebome_marine_terminal_cm,46287,Ebome Marine Terminal,Cm,2.8,9.816667,V,OR,M
catskill_us,7690,Catskill,Us,42.216667,-73.85,V,RN,M
albany_us,7720,Albany,Us,42.65,-73.75,M,RN,L
rensselaer_us,7730,Rensselaer,Us,42.65,-73.75,V,RN,M
troy_us,7740,Troy,Us,42.733333,-73.7,V,RN,M
edgewater_us,7750,Edgewater,Us,40.816667,-73.983333,V,RN,L
weehawken_us,7760,Weehawken,Us,40.766667,-74.016667,S,RN,L
hoboken_us,7770,Hoboken,Us,40.75,-74.016667,M,RN,L
jersey_city_us,7780,Jersey City,Us,40.716667,-74.033333,M,RN,L
bayonne_us,7790,Bayonne,Us,40.683333,-74.1,M,RN,L
newark_us,7810,Newark,Us,40.7,-74.15,M,RB,L
elizabethport_us,7820,Elizabethport,Us,40.65,-74.183333,S,CN,L
stapleton_si_us,7830,Stapleton Si,Us,40.633333,-74.066667,S,CN,L
tompkinsville_si_us,7840,Tompkinsville Si,Us,40.633333,-74.066667,M,CN,
port_richmond_si_us,7850,Port Richmond Si,Us,40.65,-74.133333,S,CN,
mariners_harbor_si_us,7860,Mariners Harbor Si,Us,40.633333,-74.166667,S,CN,
gulfport_si_us,7870,Gulfport Si,Us,40.633333,-74.2,S,RN,L
nishtun_ye,48198,Nishtun,Ye,15.816667,52.2,V,CN,M
doha_harbor_kw,48374,Doha Harbor,Kw,29.383333,47.8,V,CN,
bandar_e_shahid_reajie_ir,48495,Bandar-E Shahid Reajie,Ir,27.1,56.066667,S,CB,M
bandar_abbas_ir,48520,Bandar Abbas,Ir,27.15,56.2,M,CB,M
bandar_taheri_offshore_terminal_ir,48533,Bandar Taheri Offshore Terminal,Ir,27.65,52.35,V,CN,L
khawr_khasab_om,48259,Khawr Khasab,Om,26.216667,56.233333,S,CN,M
al_kuwayt_kw,48370,Al Kuwayt,Kw,29.35,47.933333,V,CN,M
al_mukha_ye,48175,Al Mukha,Ye,13.316667,43.25,M,CN,M
ash_shihr_oil_terminal_ye,48202,Ash Shihr Oil Terminal,Ye,14.733333,49.5,V,CN,
hadera_il,45084,Hadera,Il,32.466667,34.9,V,OR,M
ras_sudr_eg,48053,Ras Sudr,Eg,29.583333,32.7,V,OR,M
damietta_eg,45151,Damietta,Eg,31.483333,31.75,L,CB,L
bur_said_port_said_eg,45140,Bur Said (Port Said),Eg,31.266667,32.3,L,LC,M
el_hamra_oil_terminal_eg,45175,El Hamra Oil Terminal,Eg,30.983333,28.866667,V,OR,L
soyo_angola_lng_terminal_ao,46545,Soyo Angola Lng Terminal,Ao,-6.116667,12.333333,V,RN,L
mersa_matruh_eg,45180,Mersa Matruh,Eg,31.35,27.233333,V,CB,M
hamrawein_eg,47974,Hamrawein,Eg,26.25,34.2,V,OR,M
al_manamah_bh,48310,Al Manamah,Bh,26.233333,50.583333,S,CN,L
khosrowabad_ir,48440,Khosrowabad,Ir,30.166667,48.416667,V,RN,M
bouri_oil_field_ly,45337,Bouri Oil Field,Ly,33.9,12.65,V,OR,M
khoms_ly,45323,Khoms,Ly,32.666667,14.25,V,CN,
menzel_bourguiba_tn,45444,Menzel Bourguiba,Tn,37.15,9.8,S,LC,M
rades_tn,45432,Rades,Tn,36.816667,10.3,V,CB,M
djen_djen_dz,45525,Djen-Djen,Dz,36.816667,5.883333,V,CB,
agadir_ma,45802,Agadir,Ma,30.433333,-9.633333,L,CB,M
punta_europa_terminal_gq,46306,Punta Europa Terminal,Gq,3.783333,8.716667,V,OR,L
malabo_gq,46320,Malabo,Gq,3.75,8.783333,S,CN,L
luba_gq,46330,Luba,Gq,3.5,8.566667,V,CN,M
santo_antonio_st,46375,Santo Antonio,St,1.65,7.45,V,CN,
sao_tome_st,46380,Sao Tome,St,0.35,6.733333,V,OR,
yombo_terminal_cg,46460,Yombo Terminal,Cg,-4.45,11.1,V,OR,L
futila_terminal_ao,46495,Futila Terminal,Ao,-5.45,12.183333,V,OR,M
kuito_oil_field_ao,46488,Kuito Oil Field,Ao,-5.466667,11.5,V,OR,L
neskaupstadur_is,420,Neskaupstadur,Is,65.15,-13.683333,V,CN,
newhaven_harbour_gb,35650,Newhaven Harbour,Gb,50.783333,0.05,V,RN,L
rye_harbour_gb,35690,Rye Harbour,Gb,50.933333,0.766667,V,RN,M
budir_is,450,Budir,Is,64.933333,-14.016667,V,CN,
vestmannaeyjar_is,510,Vestmannaeyjar,Is,63.433333,-20.283333,S,CN,M
haimen_cn,59930,Haimen,Cn,28.683333,121.45,V,RN,
dover_harbor_gb,35710,Dover Harbor,Gb,51.116667,1.333333,S,CB,L
ramsgate_gb,35715,Ramsgate,Gb,51.333333,1.416667,S,CB,M
el_jorf_lasfar_ma,45796,El Jorf Lasfar,Ma,33.116667,-8.616667,S,CB,M
espoir_marine_terminal_ci,46008,Espoir Marine Terminal,Ci,5.05,-4.45,V,OR,L
baobab_marine_terminal_ci,45970,Baobab Marine Terminal,Ci,4.966667,-4.55,V,OR,L
odudu_terminal_ng,46235,Odudu Terminal,Ng,4.0,7.766667,V,OR,L
okono_terminal_ng,46238,Okono Terminal,Ng,3.983333,7.3,V,OR,L
okwori_terminal_ng,46240,Okwori Terminal,Ng,3.85,6.983333,V,OR,L
onne_ng,46208,Onne,Ng,4.683333,7.15,V,RN,L
el_maadiya_eg,45163,El Maadiya,Eg,31.266667,30.15,V,CB,
al_iskandariyh_alexandria_eg,45165,Al Iskandariyh (Alexandria),Eg,31.166667,29.833333,L,CB,M
girassol_terminal_ao,46549,Girassol Terminal,Ao,-7.65,11.683333,V,OR,L
kandla_in,48630,Kandla,In,23.033333,70.216667,S,RN,L
alderney_harbour_gg,35980,Alderney Harbour,Gg,49.733333,-2.2,V,CB,M
saint_sampson_gg,35990,Saint Sampson,Gg,49.483333,-2.516667,V,CB,M
saint_peter_port_gg,36000,Saint Peter Port,Gg,49.45,-2.533333,S,CB,M
granville_fr,36110,Granville,Fr,48.833333,-1.6,V,CT,M
saint_malo_fr,36130,Saint-Malo,Fr,48.65,-2.016667,S,CT,M
le_legue_fr,36220,Le Legue,Fr,48.533333,-2.75,V,RT,M
probolinggo_id,51180,Probolinggo,Id,-7.716667,113.216667,V,OR,
agbami_oil_terminal_ng,46237,Agbami Oil Terminal,Ng,3.466667,5.566667,V,OR,L
egina_oil_terminal_ng,46239,Egina Oil Terminal,Ng,3.066667,6.7,V,OR,L
akpo_oil_terminal_ng,46241,Akpo Oil Terminal,Ng,3.133333,6.816667,V,OR,L
olowi_marine_terminal_ga,46452,Olowi Marine Terminal,Ga,-3.133333,10.216667,V,OR,
dussafu_terminal_cg,46459,Dussafu Terminal,Cg,-4.25,10.816667,V,OR,L
kizomba_a_terminal_ao,46541,Kizomba A Terminal,Ao,-6.316667,11.05,V,OR,L
psvm_terminal_cd,46535,Psvm Terminal,Cd,0.0,0.0,,,
kizomba_b_terminal_ao,46542,Kizomba B Terminal,Ao,-6.35,11.15,V,OR,L
kizomba_c_terminal_ao,46543,Kizomba C Terminal,Ao,-6.316667,11.283333,V,OR,L
dalia_terminal_ao,46551,Dalia Terminal,Ao,-7.683333,11.766667,V,OR,L
greater_plutonio_terminal_ao,46552,Greater Plutonio Terminal,Ao,-7.833333,12.1,V,OR,L
etame_terminal_ga,46451,Etame Terminal,Ga,-3.75,10.516667,V,OR,L
psvm_terminal_ao,46544,Psvm Terminal,Ao,-6.25,10.733333,V,OR,L
dunkerque_port_ouest_fr,35732,Dunkerque Port Ouest,Fr,51.066667,2.35,M,CT,L
gravelines_fr,35740,Gravelines,Fr,51.0,2.116667,V,RT,M
calais_fr,35750,Calais,Fr,50.966667,1.85,S,CB,M
iquitos_pe,12570,Iquitos,Pe,-3.75,-73.233333,S,RN,L
itaqui_br,12585,Itaqui,Br,-2.566667,-44.366667,S,CN,L
stokkmarknes_no,21690,Stokkmarknes,No,68.566667,14.916667,V,CB,M
reine_no,21820,Reine,No,67.933333,13.1,V,CN,M
ballstad_no,21840,Ballstad,No,68.066667,13.7,V,CN,M
stamsund_no,21870,Stamsund,No,68.116667,13.85,V,CN,M
henningsvaer_no,21880,Henningsvaer,No,68.15,14.216667,V,OR,M
svolvaer_no,21900,Svolvaer,No,68.233333,14.583333,S,CN,M
skrova_havn_no,21910,Skrova Havn,No,68.166667,14.666667,V,CN,M
brettesnes_no,21920,Brettesnes,No,68.233333,14.85,V,CN,M
lodingen_no,21950,Lodingen,No,68.416667,16.0,V,CN,M
ulvik_no,21970,Ulvik,No,68.566667,16.266667,V,RN,
lilandsgrunnen_no,22010,Lilandsgrunnen,No,68.483333,16.883333,V,CN,
narvik_no,22030,Narvik,No,68.433333,17.416667,V,CB,L
litle_ballangen_no,22050,Litle Ballangen,No,68.333333,16.85,V,CN,M
drag_no,22120,Drag,No,68.05,16.083333,V,CN,M
korsnes_no,22140,Korsnes,No,68.25,16.066667,V,CN,M
tranoy_no,22160,Tranoy,No,68.183333,15.666667,V,CN,M
kjerringoy_no,22270,Kjerringoy,No,67.516667,14.766667,V,CN,M
bodo_no,22290,Bodo,No,67.283333,14.383333,V,CB,L
lakselv_no,22295,Lakselv,No,67.366667,15.6,S,CN,M
fauske_no,22320,Fauske,No,67.25,15.366667,V,CN,
rognan_no,22350,Rognan,No,67.1,15.416667,V,CN,M
ornes_no,22520,Ornes,No,66.866667,13.716667,V,CN,
glomfjord_no,22540,Glomfjord,No,66.816667,13.983333,V,CN,M
sandnessjoen_no,22750,Sandnessjoen,No,66.016667,12.633333,V,CN,M
mo_inlet_no,22760,Mo Inlet,No,66.316667,14.133333,S,OR,L
kvalsund_no,20910,Kvalsund,No,70.5,23.983333,V,CN,
port_moller_us,20200,Port Moller,Us,55.983333,-160.566667,V,CN,
port_heiden_us,20210,Port Heiden,Us,56.883333,-158.7,V,CN,
pilot_point_us,20220,Pilot Point,Us,57.566667,-157.6,V,CN,
ugashik_us,20230,Ugashik,Us,57.533333,-157.416667,V,RN,
egegik_us,20240,Egegik,Us,58.2,-157.366667,V,CN,
naknek_us,20250,Naknek,Us,58.716667,-157.016667,V,CN,
koggiung_us,20270,Koggiung,Us,58.966667,-156.916667,V,CN,
ekuk_us,20280,Ekuk,Us,58.816667,-158.566667,V,OR,
ampenan_id,51280,Ampenan,Id,-8.566667,116.066667,V,OR,M
waingapu_id,51350,Waingapu,Id,-9.633333,120.216667,V,OR,M
nueva_gerona_cu,10550,Nueva Gerona,Cu,21.916667,-82.8,V,OR,L
georgetown_ky,10580,Georgetown,Ky,19.3,-81.383333,V,OR,L
cayman_brac_ky,10585,Cayman Brac,Ky,19.75,-79.75,V,OR,L
stagen_id,51870,Stagen,Id,-3.3,116.15,V,CN,M
sampit_id,51910,Sampit,Id,-2.516667,113.0,V,RN,
bitung_id,52065,Bitung,Id,1.433333,125.183333,V,CN,M
luwuk_id,52220,Luwuk,Id,-0.95,122.8,V,OR,M
masset_harbor_ca,19000,Masset Harbor,Ca,54.016667,-132.15,V,CN,M
port_clements_ca,19030,Port Clements,Ca,53.683333,-132.183333,V,CN,M
queen_charlotte_ca,19050,Queen Charlotte,Ca,53.25,-132.083333,V,CN,L
alliford_bay_ca,19055,Alliford Bay,Ca,53.216667,-131.983333,V,CN,L
hyder_us,19090,Hyder,Us,55.916667,-130.0,V,CN,
hidden_inlet_us,19100,Hidden Inlet,Us,54.95,-130.333333,V,LC,
lyall_harbor_ca,18630,Lyall Harbor,Ca,48.8,-123.2,V,CN,M
hope_bay_ca,18650,Hope Bay,Ca,48.8,-123.283333,V,CN,M
sidney_ca,18660,Sidney,Ca,48.65,-123.383333,V,CN,L
roche_harbor_us,17940,Roche  Harbor,Us,48.616667,-123.166667,V,CN,
orcas_us,17990,Orcas,Us,48.6,-122.933333,V,CN,
anacortes_us,18040,Anacortes,Us,48.516667,-122.616667,S,CN,L
bellingham_us,18050,Bellingham,Us,48.75,-122.5,S,CN,L
cherry_point_us,18055,Cherry Point,Us,48.866667,-122.75,V,CN,L
semiahmoo_us,18060,Semiahmoo,Us,48.983333,-122.766667,V,CN,
blaine_us,18070,Blaine,Us,49.0,-122.75,V,CN,
steveston_ca,18090,Steveston,Ca,49.133333,-123.183333,V,RN,M
new_westminster_ca,18100,New Westminster,Ca,49.2,-122.916667,M,RN,L
fraser_mills_ca,18110,Fraser Mills,Ca,49.216667,-122.866667,V,RN,M
port_coquitlam_ca,18130,Port Coquitlam,Ca,49.266667,-122.783333,V,RN,M
mission_city_ca,18140,Mission City,Ca,49.116667,-122.25,V,RN,
vancouver_ca,18150,Vancouver,Ca,49.283333,-123.116667,L,CN,L
port_moody_ca,18160,Port Moody,Ca,49.283333,-122.883333,V,CN,M
squamish_ca,18210,Squamish,Ca,49.683333,-123.15,V,RN,L
port_mellon_ca,18235,Port Mellon,Ca,49.516667,-123.483333,V,CN,M
westview_ca,18330,Westview,Ca,49.833333,-124.516667,V,CB,M
powell_river_ca,18340,Powell River,Ca,49.866667,-124.533333,S,CB,L
duncan_bay_ca,18441,Duncan Bay,Ca,50.066667,-125.283333,V,CN,M
campbell_river_ca,18450,Campbell River,Ca,50.016667,-124.233333,V,CN,L
clarks_point_us,20290,Clarks Point,Us,58.85,-158.55,V,OR,
dillingham_us,20300,Dillingham,Us,59.033333,-158.483333,V,CN,
platinum_us,20305,Platinum,Us,59.016667,-161.833333,V,CN,
bethel_us,20310,Bethel,Us,60.816667,-161.716667,V,RN,
nash_harbor_us,20320,Nash Harbor,Us,60.2,-166.983333,V,OR,
kwiguk_us,20330,Kwiguk,Us,62.733333,-164.466667,V,RN,
kotlik_us,20340,Kotlik,Us,63.033333,-163.55,V,RN,
hamilton_us,20350,Hamilton,Us,62.9,-163.916667,V,RN,
st_michael_us,20360,St Michael,Us,63.483333,-162.033333,V,OR,
unalakleet_us,20370,Unalakleet,Us,63.883333,-160.783333,V,OR,
solomon_us,20390,Solomon,Us,64.55,-164.4,V,OR,
nome_us,20400,Nome,Us,64.5,-165.416667,S,OR,
grantley_harbor_us,20410,Grantley Harbor,Us,65.266667,-166.333333,V,OR,
savoonga_us,20420,Savoonga,Us,63.683333,-170.4,V,OR,
shishmaref_us,20425,Shishmaref,Us,66.25,-166.083333,V,CN,
deering_us,20430,Deering,Us,66.083333,-162.733333,V,OR,
kotzebue_us,20450,Kotzebue,Us,66.916667,-162.583333,V,CN,
clifton_pier_bs,9995,Clifton Pier,Bs,25.0,-77.55,V,OR,L
matthew_town_bs,10010,Matthew Town,Bs,20.95,-73.683333,V,OR,M
grand_turk_tc,10020,Grand Turk,Tc,21.433333,-71.15,V,OR,M
cabanas_cu,10080,Cabanas,Cu,23.0,-82.966667,M,CN,M
mariel_cu,10090,Mariel,Cu,22.983333,-82.75,S,CB,L
bahai_de_la_habana_cu,10100,Bahai De La Habana,Cu,23.133333,-82.366667,L,CB,L
cardenas_cu,10120,Cardenas,Cu,23.05,-81.2,S,OR,L
isabela_de_sagua_cu,10130,Isabela De Sagua,Cu,22.95,-80.0,S,OR,L
nuevitas_bay_cu,10150,Nuevitas Bay,Cu,21.55,-77.266667,L,CN,L
antilla_cu,10230,Antilla,Cu,20.833333,-75.733333,L,CN,L
felton_cu,10250,Felton,Cu,20.733333,-75.6,S,CN,L
nicaro_cu,10260,Nicaro,Cu,20.716667,-75.55,S,CN,L
texas_city_us,9160,Texas City,Us,29.383333,-94.916667,S,CN,L
baytown_us,9170,Baytown,Us,29.733333,-95.016667,V,CN,L
norsworthy_us,9210,Norsworthy,Us,29.733333,-95.2,V,RN,
pasadena_us,9220,Pasadena,Us,29.716667,-95.216667,V,RN,L
sinco_us,9230,Sinco,Us,29.716667,-95.233333,V,RN,
houston_us,9240,Houston,Us,29.75,-95.283333,L,RT,L
freeport_us,9250,Freeport,Us,28.95,-95.333333,V,RN,L
palacios_us,9260,Palacios,Us,28.683333,-96.216667,V,CN,
port_lavaca_us,9270,Port Lavaca,Us,28.616667,-96.616667,V,CN,M
comox_harbor_ca,18460,Comox Harbor,Ca,49.666667,-124.916667,S,CN,M
nanoose_harbor_ca,18518,Nanoose Harbor,Ca,49.266667,-124.15,V,CN,M
nanaimo_ca,18520,Nanaimo,Ca,49.166667,-123.933333,S,CN,
harmac_ca,18525,Harmac,Ca,49.133333,-123.85,V,CN,L
chemainus_ca,18560,Chemainus,Ca,48.933333,-123.716667,V,CN,L
crofton_ca,18570,Crofton,Ca,48.866667,-123.633333,V,CN,L
cowichan_bay_ca,18580,Cowichan Bay,Ca,48.75,-123.616667,V,CN,L
ganges_ca,18600,Ganges,Ca,48.85,-123.483333,V,CN,M
friday_harbor_us,17920,Friday Harbor,Us,48.533333,-123.016667,V,CN,
westport_us,16880,Westport,Us,46.133333,-123.383333,V,RN,
rainier_us,16890,Rainier,Us,46.083333,-122.933333,V,RN,
longview_us,16900,Longview,Us,46.133333,-122.933333,S,RN,L
kalama_us,16920,Kalama,Us,46.016667,-122.85,V,RN,L
